account_id,observation_date,metric_group_1,metric_group_2,metric_group_3,dislike_per_month,adview_per_post,reply_per_message,dislike_pcnt,newfriend_pcnt_chng,days_since_newfriend,is_churn
4448,22/03/2020,0.002489253224832403,-0.8768834836763875,-0.32504363714030476,-0.833355279,-0.354477132,-0.737343209,0.22091393,1.952487542,-0.63219869,False
4467,22/03/2020,3.474220336852163,-0.8768834836763875,-1.4024511457045954,1.360684217,0.233727493,-1.124780056,0.22091393,0.017125427,-0.544318752,False
4473,22/03/2020,-0.7535631059125819,-0.8768834836763875,-0.9185183664990724,0.030477194,-0.275162758,0.360394552,0.22091393,-1.273116073,3.937558085,False
4479,22/03/2020,-0.6787002519900426,-0.8768834836763875,-1.2166597456500372,-2.140283358,-0.545812982,0.360394552,-4.526469779,-0.466715169,-0.017039124,False
4588,22/03/2020,-1.0436522702928785,-0.8768834836763875,0.6324421215480204,-0.30577787,-1.214506149,0.169987564,0.22091393,-0.197914868,1.828439573,False
4603,22/03/2020,0.5229056402343801,-0.8768834836763875,1.081279624453579,1.337405273,-0.015290053,-0.825442519,0.22091393,-0.305435014,-0.368558876,False
4623,22/03/2020,0.3874813147194198,-0.8768834836763875,-0.4188577207588336,0.347686169,0.139357445,1.185491623,0.22091393,-0.197914868,0.070840814,False
4624,22/03/2020,-0.8073123277940618,3.741147773118132,-0.2457782195516483,-1.486819318,0.361097176,-0.299682985,0.22091393,1.952487542,-0.017039124,False
4713,22/03/2020,1.5206214868200478,-0.8768834836763875,0.13029248700413534,0.855824759,0.695553002,0.508912013,0.22091393,0.757819484,-0.63219869,False
4772,22/03/2020,-0.5986913176239436,-0.01412003335431349,-1.4084481689878028,-1.486819318,-0.766815931,-0.382192752,0.22091393,-1.273116073,2.004199449,False
4795,22/03/2020,0.1465008443194308,-0.8768834836763875,0.23161093018057508,1.637627315,0.485652121,-0.710312704,0.22091393,0.160485573,-0.63219869,False
4796,22/03/2020,-0.05013122998891013,-0.8768834836763875,-0.0292838514742949,-0.068851361,-0.912174322,0.125893294,0.22091393,0.339685735,-0.368558876,False
4809,22/03/2020,-0.7895706858694365,-0.8768834836763875,0.6699098255858095,0.202360719,-0.636885564,0.211877092,0.22091393,-0.197914868,1.389039883,False
4949,22/03/2020,1.0938158225019148,-0.8768834836763875,1.1502394993665659,1.95483629,-1.014243698,0.558417814,0.22091393,0.10928546,-0.368558876,False
4953,22/03/2020,-1.2116886458252212,1.10442864147338,-0.6272156709524161,-1.10456736,0.004776464,-0.753486404,0.22091393,-0.197914868,0.24660069,False
4978,22/03/2020,-0.2721776424285666,-0.8768834836763875,0.08808327826401308,0.202360719,-1.182609631,-0.723381528,0.22091393,-1.004315772,-0.280678938,False
4984,22/03/2020,-0.46213317725564135,-0.8768834836763875,2.4765659686641937,-2.140283358,-0.788307425,0.309954696,-4.526469779,-0.332315018,-0.192799,False
5007,22/03/2020,0.09966426617169176,0.29018056673437037,0.4483180373051297,-0.622986845,1.27349007,-0.862690401,0.22091393,-0.317381661,-0.456438814,False
5030,22/03/2020,-0.9416047761060852,-0.8768834836763875,1.4650781406276898,-2.140283358,-0.517657213,0.517648404,-4.526469779,-0.466715169,-0.017039124,False
5038,22/03/2020,-1.2989314335048943,-0.8768834836763875,0.30607723201445103,0.202360719,-0.788307425,0.419801537,0.22091393,-0.197914868,1.037520132,False
5100,22/03/2020,-0.27252508296760874,3.3065628586760454,0.6830821773196499,-0.068851361,-0.298595525,-0.091615072,0.22091393,-0.197914868,-0.63219869,True
5102,22/03/2020,0.8643390096899,-0.8768834836763875,0.174109983335367,1.263907082,-0.418000728,0.360394552,0.22091393,1.594087176,-0.368558876,False
5116,22/03/2020,-0.1536672528362036,-0.8768834836763875,-2.1776535374695234,0.030477194,-0.140581897,-1.124780056,0.22091393,-0.197914868,-0.544318752,False
5122,22/03/2020,-0.21383995220185417,-0.8768834836763875,1.3746110777291687,-0.179891239,0.039368301,-0.13466363,0.22091393,-0.556315234,-0.544318752,False
5144,22/03/2020,-2.0996371503667848,-0.01412003335431349,0.9001931342070193,0.120330802,0.875686382,-0.749578048,0.22091393,-1.273116073,2.619359015,False
5219,22/03/2020,0.008865912652473992,-0.8768834836763875,-1.0545944183679605,-0.30577787,-0.217870582,-0.13466363,0.22091393,0.518885864,0.158720752,False
5266,22/03/2020,0.41414534405251835,-0.8768834836763875,-0.2993511957457623,0.4735728,-0.435718018,-0.196545926,0.22091393,0.04101872,-0.544318752,False
5287,22/03/2020,-0.3958225774442024,-0.01412003335431349,-0.6538153689436783,-0.833355279,-0.93313863,1.84556916,0.22091393,-1.273116073,2.531479077,False
5288,22/03/2020,-0.485801995222883,-0.8768834836763875,0.2798717016017787,0.635584515,-0.832068833,-0.482542376,0.22091393,-0.556315234,-0.63219869,False
5366,22/03/2020,0.3266259488894332,-0.8768834836763875,-0.23999412948520255,-0.45110332,0.226009188,-0.584716537,0.22091393,-0.627995328,-0.368558876,False
5372,22/03/2020,-0.2825895614372553,-0.8768834836763875,-0.9927666334458274,0.855824759,1.118180825,0.657429474,0.22091393,1.146086639,-0.192799,False
5387,22/03/2020,0.699432649089114,1.762860099786776,-0.0869268333529278,0.347686169,0.536200418,0.657429474,0.22091393,-0.377115094,-0.456438814,False
5424,22/03/2020,1.5317512965390871,0.07171723436548566,0.7587922369919994,0.412729153,0.205318654,-0.244676573,0.22091393,-0.430390787,-0.63219869,False
5441,22/03/2020,0.3475537239847275,-0.8768834836763875,-2.511515035285185,-1.486819318,-1.228299629,-1.124780056,0.22091393,-0.556315234,-0.63219869,False
5457,22/03/2020,-0.2849861108325993,-0.8768834836763875,1.0851569728080002,-0.30577787,0.264649188,0.28735319,0.22091393,0.160485573,0.334480628,False
5468,22/03/2020,-0.02985915228473356,0.4641390054472525,0.10836962379019899,0.030477194,-1.253986198,0.037530484,0.22091393,1.41488694,-0.456438814,False
5522,22/03/2020,0.7834384751311273,-0.8768834836763875,-0.8887952704433832,0.4735728,-0.354477132,2.588156464,0.22091393,0.399419183,-0.368558876,False
5596,22/03/2020,0.018530588176560395,0.2572817789761224,0.6830821773196499,0.202360719,-0.836099931,-0.091615072,0.22091393,0.10928546,-0.63219869,False
5607,22/03/2020,-0.29611016045769334,-0.8768834836763875,-0.5254364634091724,0.931284968,1.69649622,-0.827745134,0.22091393,-0.197914868,1.213280008,True
5615,22/03/2020,0.06361834285057937,1.10442864147338,-0.7008150636803415,0.584612678,-0.903040967,-0.233675291,0.22091393,-0.197914868,1.213280008,False
5719,22/03/2020,0.22481507404380954,-0.8768834836763875,1.5160704422304612,-0.833355279,-0.140581897,0.002852548,0.22091393,4.640490555,-0.544318752,False
5725,22/03/2020,-1.1049635273730634,-0.8768834836763875,-0.18693847763275448,-0.833355279,2.068405072,1.102981856,0.22091393,-1.273116073,2.004199449,False
5824,22/03/2020,0.8327449585857256,-0.8768834836763875,-0.4636086784870392,0.584612678,2.242362569,-0.600600747,0.22091393,-0.332315018,-0.63219869,False
5839,22/03/2020,0.3616694478535201,-0.8768834836763875,-0.7467221959654875,-0.833355279,-1.143144356,-0.13466363,0.22091393,-0.73551547,0.334480628,False
5865,22/03/2020,0.16663928185718993,2.2899910998270627,-0.8158806962257549,-1.486819318,-1.018489888,3.330743768,0.22091393,-0.627995328,-0.63219869,True
5866,22/03/2020,-1.5159454196866857,-0.01412003335431349,1.869654430652935,0.683941234,-0.140581897,-0.022574948,0.22091393,-1.273116073,2.531479077,False
5891,22/03/2020,-0.18501845849831824,-0.8768834836763875,-2.511515035285185,-0.45110332,0.216646103,-1.124780056,0.22091393,-0.197914868,1.740559635,True
5895,22/03/2020,0.41348918469965495,2.2899910998270627,-0.04067830446082673,0.120330802,2.025090983,-0.382192752,0.22091393,0.339685735,0.334480628,False
5898,22/03/2020,-1.0405516402274868,-0.8768834836763875,2.107706651487087,0.931284968,-0.975097533,0.664809188,0.22091393,-1.273116073,2.004199449,False
5910,22/03/2020,-0.5087150688542964,-0.8768834836763875,1.4284719190611581,-0.068851361,1.35435872,1.124198586,0.22091393,-0.73551547,-0.017039124,False
5942,22/03/2020,-0.2830392810619125,2.015620872473984,-0.2838116258164342,-0.30577787,0.445578008,-0.530710212,0.22091393,-0.197914868,-0.368558876,False
5959,22/03/2020,0.9629524814399537,-0.8768834836763875,-1.4084481689878028,-0.833355279,-0.433844861,-0.382192752,0.22091393,0.160485573,0.422360566,False
5971,22/03/2020,0.6852834406796322,-0.8768834836763875,-1.1348397079237231,1.313536927,1.582958522,6.301092985,0.22091393,1.952487542,-0.63219869,False
6008,22/03/2020,-0.6275912261650829,-0.8768834836763875,-1.0545944183679605,-0.833355279,-0.802777692,-0.13466363,0.22091393,0.877286337,-0.104919062,False
6014,22/03/2020,-1.6594521823295492,-0.8768834836763875,1.3197423473805885,-2.140283358,0.264649188,0.266396158,-4.526469779,-0.197914868,-0.63219869,False
6053,22/03/2020,-0.8845052010695174,-0.01412003335431349,0.49845082981964106,0.347686169,-1.274052818,0.225378725,0.22091393,-1.273116073,3.410278457,False
6110,22/03/2020,-0.9754284568552549,-0.8768834836763875,0.19056020985132116,-1.486819318,-0.545812982,0.572562438,0.22091393,0.339685735,-0.63219869,False
6131,22/03/2020,-0.04290831192742525,-0.8768834836763875,-1.9823570810005966,1.12703684,-0.471679765,-1.124780056,0.22091393,-0.07844801,-0.456438814,False
6133,22/03/2020,-0.7486617964258889,-0.8768834836763875,-1.0286795388869954,0.4735728,-0.435718018,-0.827745134,0.22091393,-0.197914868,-0.544318752,False
6185,22/03/2020,-2.3000251392516393,-0.01412003335431349,-0.7008150636803415,-1.486819318,-1.399344619,-0.233675291,0.22091393,-0.197914868,-0.63219869,False
6224,22/03/2020,0.20911727250808076,-0.8768834836763875,-0.4671167116182005,0.931284968,0.875686382,0.225378725,0.22091393,-0.436848456,-0.368558876,False
6261,22/03/2020,0.05329112060413246,1.10442864147338,-1.6580006395993039,0.412729153,0.595747093,4.815918376,0.22091393,0.877286337,-0.456438814,False
6338,22/03/2020,0.9721451731024848,0.20903381061030696,-0.3720296820265527,0.773794842,-0.209118762,-1.054057455,0.22091393,-0.363330423,-0.368558876,False
6488,22/03/2020,-0.6348116127409241,-0.8768834836763875,1.5292626006078611,0.120330802,1.777221098,0.903751119,0.22091393,-0.197914868,-0.544318752,False
6502,22/03/2020,1.232839403895267,0.08941351032524573,-0.5254364634091724,-0.179891239,0.229724789,-0.827745134,0.22091393,0.017125427,-0.456438814,False
6656,22/03/2020,-0.6423433796019639,0.5767937410848888,0.15500082987263392,-2.140283358,-0.564829013,1.02047209,-4.526469779,0.877286337,-0.63219869,False
6685,22/03/2020,-0.4125670281511348,0.4641390054472525,-0.20108002133367983,-1.10456736,0.178837453,0.703127227,0.22091393,0.518885864,-0.544318752,False
6692,22/03/2020,-0.11976791553590774,1.5184780847755022,-1.5742473162381803,-0.622986845,-0.53597014,-1.124780056,0.22091393,-0.588897131,-0.192799,False
6728,22/03/2020,0.16410392657608236,-0.8768834836763875,-0.6564161461523198,-2.140283358,-0.731552463,-0.728733474,-4.526469779,3.027688747,-0.017039124,False
6797,22/03/2020,2.5572995462567856,-0.8768834836763875,-0.854201592099093,1.405585528,-1.122962651,0.148226756,0.22091393,0.474085885,-0.544318752,False
6799,22/03/2020,-1.9090046989214808,-0.8768834836763875,0.510482365943608,-0.45110332,0.595747093,0.965465678,0.22091393,-0.197914868,1.037520132,False
6814,22/03/2020,-2.3349017885821635,0.8486434169677605,-1.240385817748319,-0.45110332,-0.140581897,-1.124780056,0.22091393,-0.197914868,-0.63219869,True
6827,22/03/2020,-0.47464611176804306,-0.8768834836763875,-1.8497890629370695,-0.45110332,-1.087262707,1.84556916,0.22091393,-1.273116073,1.916319511,False
6907,22/03/2020,0.6289101490629826,-0.8768834836763875,-0.975034908057299,0.277820928,0.452680191,1.84556916,0.22091393,2.490088145,-0.017039124,False
6924,22/03/2020,0.1871043036960859,0.2572817789761224,-0.4128606981498261,-0.833355279,-0.601450045,-0.655777568,0.22091393,1.146086639,-0.544318752,False
6949,22/03/2020,-0.8151703429350269,3.741147773118132,-1.843792039653862,-0.833355279,-0.876910878,-1.124780056,0.22091393,-0.197914868,-0.280678938,False
7020,22/03/2020,-1.3474798309927023,-0.01412003335431349,-1.9918621374149654,-1.486819318,-0.617038181,-1.124780056,0.22091393,-1.273116073,2.267839263,False
7082,22/03/2020,-1.69937193778312,-0.01412003335431349,-0.8792902147032146,-1.10456736,3.258630953,-0.912612244,0.22091393,-0.197914868,-0.63219869,True
7098,22/03/2020,1.1335957400045724,-0.8768834836763875,-2.511515035285185,0.931284968,-1.060502513,-1.124780056,0.22091393,-0.317381661,0.510240504,False
7220,22/03/2020,0.27573551915555977,-0.8768834836763875,1.569923385311062,0.729938128,-0.828221352,0.484159202,0.22091393,-0.197914868,-0.544318752,False
7233,22/03/2020,2.17072850383007,0.09871877570077181,-1.843792039653862,0.120330802,0.311416004,-1.124780056,0.22091393,0.416485787,-0.63219869,False
7234,22/03/2020,1.7987037185171186,-0.8768834836763875,0.4249510811345883,1.405585528,1.252761695,0.895057411,0.22091393,-0.510070077,-0.63219869,False
7280,22/03/2020,-0.8863377205232033,-0.8768834836763875,-0.9902776439679812,0.773794842,0.264649188,-0.276108809,0.22091393,-0.197914868,0.510240504,False
7288,22/03/2020,-1.1967035299072246,4.312197005736301,-0.5514257394965606,0.202360719,0.101912557,-0.488276635,0.22091393,-0.914715599,0.070840814,True
7290,22/03/2020,0.6672017763022114,0.1505063108737157,4.022967242167766,0.773794842,-1.074838418,0.092676265,0.22091393,0.339685735,-0.63219869,False
7296,22/03/2020,0.0522069880780155,1.762860099786776,-1.5099305418382007,-1.486819318,-0.282160893,-1.124780056,0.22091393,-0.197914868,-0.544318752,False
7311,22/03/2020,-0.4397058160827427,-0.8768834836763875,0.29477240783183495,-0.179891239,-1.015605033,-0.641234827,0.22091393,0.070885433,-0.544318752,False
7316,22/03/2020,-1.8788139195903193,-0.01412003335431349,0.8537315143353887,-1.10456736,3.745801233,0.098304898,0.22091393,-0.197914868,-0.63219869,False
7324,22/03/2020,-1.603365462061239,-0.8768834836763875,0.4412863747773887,0.030477194,-0.331917725,-0.85877863,0.22091393,-1.273116073,2.619359015,False
7399,22/03/2020,0.6994266158093848,-0.8768834836763875,1.8028707292914088,-0.068851361,0.936906024,0.0592053,0.22091393,-0.363330423,-0.63219869,False
7400,22/03/2020,-1.6133831087206791,-0.8768834836763875,0.9063284810534086,0.202360719,1.000978178,-0.030440878,0.22091393,-1.004315772,-0.192799,False
7435,22/03/2020,2.741931221687607,-0.8768834836763875,-0.6203517385632582,0.347686169,-0.930848138,-0.382192752,0.22091393,-0.35603271,-0.63219869,False
7451,22/03/2020,-0.8668202458693277,2.015620872473984,-0.1975719882025185,0.030477194,1.206784287,-0.382192752,0.22091393,-0.73551547,-0.280678938,False
7506,22/03/2020,1.2793520726972436,1.1529440170564442,1.6762050357242075,0.635584515,0.376685366,-0.15618788,0.22091393,-0.044314634,-0.63219869,False
7528,22/03/2020,-1.93131931284234,-0.8768834836763875,1.0918810923264797,-2.140283358,-1.399344619,0.174747726,-4.526469779,-0.197914868,-0.63219869,False
7546,22/03/2020,-0.8973099311701526,-0.8768834836763875,-1.0286795388869954,0.412729153,0.171500015,-0.827745134,0.22091393,-0.914715599,-0.63219869,False
7562,22/03/2020,1.64701389172008,1.2205791256464835,-1.462704183130377,0.277820928,-0.571572465,1.84556916,0.22091393,0.12464544,-0.192799,False
7588,22/03/2020,2.0988071572091433,0.10986196585996123,-0.98676961016262,0.773794842,2.787753737,-0.854748311,0.22091393,-0.640644748,-0.456438814,False
7608,22/03/2020,0.4490580684692833,-0.8768834836763875,-1.068589647888934,-1.486819318,-0.464708568,-1.124780056,0.22091393,-0.914715599,0.422360566,False
7615,22/03/2020,1.648905636125844,0.0747553933413013,-2.1776535374695234,-0.833355279,0.055935111,-1.124780056,0.22091393,0.0953218,-0.63219869,True
7634,22/03/2020,0.9223345192152171,1.967192091795454,-0.027784265801210396,1.383402168,-0.406815356,2.09309846,0.22091393,3.027688747,-0.104919062,False
7650,22/03/2020,0.06016129460077715,0.7590158751541772,2.2028722415435085,-0.622986845,1.033699969,-0.122130479,0.22091393,-0.627995328,0.861760256,False
7765,22/03/2020,-0.2778623926511176,-0.8768834836763875,0.9017736440895954,0.030477194,-0.999095738,0.085362196,0.22091393,-1.273116073,2.092079387,False
7771,22/03/2020,-1.8314995492143697,-0.01412003335431349,-1.843792039653862,-0.45110332,-0.876910878,-1.124780056,0.22091393,-1.273116073,2.443599139,False
7790,22/03/2020,-2.038245227160816,-0.8768834836763875,0.16952063879999318,-1.10456736,-1.119405324,-0.787240353,0.22091393,-1.273116073,3.146638643,False
7832,22/03/2020,-1.4706957437800987,-0.8768834836763875,2.2911555872683076,-0.30577787,-0.876910878,-0.001843158,0.22091393,0.339685735,0.861760256,False
7847,22/03/2020,0.3739977076970354,2.878384322796058,0.12895879427500864,-0.833355279,1.029577358,1.146663515,0.22091393,-1.058075832,-0.63219869,False
7852,22/03/2020,1.0659134096471266,0.19081846480543715,-0.39286844467144544,0.277820928,-0.24438218,0.017661996,0.22091393,-0.412955098,-0.63219869,False
7867,22/03/2020,-1.6115262795077123,-0.8768834836763875,-1.8497890629370695,-2.140283358,0.595747093,1.84556916,-4.526469779,-0.197914868,-0.63219869,True
7887,22/03/2020,0.01024916554381043,0.5767937410848888,-0.7564277904321465,0.635584515,0.750394605,-0.629721843,0.22091393,0.160485573,-0.280678938,False
7959,22/03/2020,-0.9398775871665915,1.10442864147338,0.6898100750541589,-1.10456736,-0.731552463,0.607923555,0.22091393,-0.197914868,-0.544318752,False
7986,22/03/2020,-1.142142576784938,-0.8768834836763875,-1.3206311086524813,-0.622986845,-0.38307634,-0.530710212,0.22091393,-0.73551547,0.949640194,False
8025,22/03/2020,1.1141144787827495,1.1725785131198074,-1.7363126435202567,-0.179891239,-0.840949103,-1.124780056,0.22091393,-0.032499313,-0.456438814,False
8101,22/03/2020,1.2434953290484985,-0.8768834836763875,-1.843792039653862,1.066193192,3.187405717,-1.124780056,0.22091393,0.339685735,-0.544318752,False
8128,22/03/2020,-1.067368877973491,1.5184780847755022,-0.7467221959654875,-0.622986845,-1.399344619,-0.13466363,0.22091393,1.235686703,-0.368558876,False
8150,22/03/2020,-1.151751915872073,-0.8768834836763875,-0.14815770059443215,0.120330802,-0.23373107,-0.186775081,0.22091393,-0.197914868,-0.63219869,False
8170,22/03/2020,1.0346941999128045,1.6217793254762511,-0.7974701763027006,0.4735728,-0.42052117,-0.0108991,0.22091393,5.178091158,-0.104919062,False
8218,22/03/2020,-0.5633452733593359,1.967192091795454,0.9928886663177326,-0.068851361,-0.38307634,1.223868238,0.22091393,0.877286337,-0.63219869,False
8222,22/03/2020,-1.576100277566536,6.284484785715634,0.768192073056433,-0.45110332,1.118180825,-0.775327203,0.22091393,-0.73551547,1.037520132,False
8223,22/03/2020,0.5843146986343736,-0.8768834836763875,-0.4128606981498261,1.001150209,-0.317032322,-0.655777568,0.22091393,6.253292363,-0.544318752,False
8265,22/03/2020,-0.2051663957818195,-0.8768834836763875,2.012016635741848,-2.140283358,-0.400454548,0.121400938,-4.526469779,0.877286337,-0.63219869,False
8352,22/03/2020,-0.775483323431418,-0.8768834836763875,0.5410889348474686,-0.30577787,-0.140581897,0.273031354,0.22091393,-0.412955098,-0.456438814,False
8385,22/03/2020,-0.03531750889026892,-0.8768834836763875,-0.5952662779564917,-0.622986845,-0.313666225,0.063359631,0.22091393,0.160485573,-0.544318752,False
8441,22/03/2020,-0.1615339074438863,-0.8768834836763875,-1.7363126435202567,-0.30577787,-1.022269304,-1.124780056,0.22091393,-0.627995328,0.158720752,False
8472,22/03/2020,-0.7865627291596995,-0.8768834836763875,0.7304109119281892,-0.30577787,0.926844997,-0.670976696,0.22091393,-0.556315234,-0.63219869,False
8499,22/03/2020,-0.10455476499843006,2.015620872473984,-1.5742473162381803,0.030477194,0.892899866,-1.124780056,0.22091393,-0.914715599,-0.104919062,True
8505,22/03/2020,1.872369278163426,-0.8768834836763875,-0.6564161461523198,2.396400215,0.631708876,-0.728733474,0.22091393,-0.032499313,-0.63219869,False
8520,22/03/2020,-0.45212885494292293,0.4641390054472525,0.020552562780677627,-0.833355279,-0.684010232,0.282227496,0.22091393,-0.60111532,-0.368558876,False
8525,22/03/2020,1.184066182867083,-0.8768834836763875,-0.08083991765365847,0.030477194,-0.079704256,-0.314684793,0.22091393,0.132916264,-0.368558876,False
8531,22/03/2020,-0.4715874549589689,1.10442864147338,-0.17516514252691456,-0.45110332,-0.631432025,-0.417554046,0.22091393,-0.197914868,0.598120442,False
8565,22/03/2020,1.5657899833999156,0.17535275616784138,-0.5296351596892385,0.729938128,-0.892210156,-1.02576841,0.22091393,0.12464544,-0.544318752,False
8568,22/03/2020,-0.9113019633656984,-0.8768834836763875,1.287566321426697,0.931284968,-0.38307634,-0.322785767,0.22091393,-0.627995328,-0.280678938,False
8621,22/03/2020,-1.4599143632467801,-0.01412003335431349,-0.33784673635147283,-1.10456736,-0.663015629,-0.926756765,0.22091393,-1.273116073,2.267839263,False
8623,22/03/2020,0.4190351611283558,0.19081846480543715,1.344004509499508,0.635584515,-0.180495817,0.341594856,0.22091393,0.57008601,-0.544318752,False
8629,22/03/2020,-1.032297987078032,-0.8768834836763875,-0.11359287867845512,-0.622986845,-0.905510072,-0.505957312,0.22091393,-0.197914868,-0.63219869,False
8655,22/03/2020,0.8021762818715751,-0.8768834836763875,2.448400405759768,0.773794842,-0.188165689,-0.13466363,0.22091393,-0.108314728,-0.544318752,False
8685,22/03/2020,-0.3091453895131469,0.3321591458597411,1.2096470834228201,1.238076718,-0.275162758,0.275527428,0.22091393,0.608486036,0.070840814,False
8691,22/03/2020,1.4064620144875382,1.3772891479068423,1.9912050979616014,1.654614249,-0.121364669,0.039731899,0.22091393,-0.063514717,-0.63219869,False
8728,22/03/2020,0.37631893467470506,-0.8768834836763875,2.0706808645589465,0.530726622,-0.370764316,-0.787240353,0.22091393,0.339685735,-0.544318752,False
8733,22/03/2020,-0.4976674330416139,2.2899910998270627,0.1946092614041147,-1.486819318,-0.38307634,0.295821745,0.22091393,0.339685735,-0.192799,False
8762,22/03/2020,-0.17486158120720105,0.5767937410848888,-0.8158806962257549,0.202360719,-0.066448659,3.330743768,0.22091393,-0.197914868,0.422360566,False
8877,22/03/2020,0.9703485688148319,-0.8768834836763875,0.3714951979499873,-0.833355279,1.332076082,2.001903392,0.22091393,-0.332315018,-0.456438814,False
8902,22/03/2020,0.8680079522144756,-0.8768834836763875,-0.031772840952141126,0.584612678,0.389159698,1.20906571,0.22091393,1.522406953,-0.456438814,False
8980,22/03/2020,-1.1250595005673252,-0.8768834836763875,-0.4285633152254926,0.030477194,-0.954199572,0.112865431,0.22091393,-0.197914868,-0.63219869,False
9004,22/03/2020,2.427366598577904,-0.8768834836763875,-0.35963731615879496,0.584612678,-0.475244095,-0.063941012,0.22091393,2.669288382,-0.544318752,False
9041,22/03/2020,1.0674734326184818,-0.8768834836763875,-0.2264366215281339,1.383402168,-0.485703135,-0.0108991,0.22091393,0.070885433,-0.544318752,False
9075,22/03/2020,-1.1934472459711865,-0.8768834836763875,1.8310597819932426,0.347686169,0.875686382,0.151215046,0.22091393,1.952487542,-0.456438814,False
9148,22/03/2020,-0.6836122631859924,0.5767937410848888,-0.5952662779564917,0.277820928,-1.328119383,0.063359631,0.22091393,-0.412955098,-0.63219869,False
9176,22/03/2020,-1.1876456256295969,-0.01412003335431349,3.0508195377144776,-0.622986845,-0.298595525,-0.16644102,0.22091393,-1.273116073,3.498158395,False
9267,22/03/2020,0.6623951913568346,0.19081846480543715,-0.3053813020162207,1.097105776,0.036730608,-0.753486404,0.22091393,-0.412955098,-0.63219869,True
9281,22/03/2020,1.0494535252181425,-0.8768834836763875,-1.2071546892356684,-0.068851361,-0.639881385,-1.124780056,0.22091393,0.698086208,-0.456438814,False
9304,22/03/2020,0.8223744513597089,-0.8768834836763875,-1.1253346515093545,0.773794842,-0.62969337,-0.753486404,0.22091393,-0.108314728,-0.456438814,False
9339,22/03/2020,-0.6172632523206293,0.3875805643553729,0.935715561291245,-1.486819318,-0.545812982,1.84556916,0.22091393,5.178091158,0.158720752,False
9343,22/03/2020,0.21043402502178327,0.5767937410848888,-0.22356126428990675,-1.486819318,-1.04466182,0.360394552,0.22091393,-0.658715354,0.334480628,False
9356,22/03/2020,0.04164797484013406,4.312197005736301,-1.7363126435202567,1.930025665,-1.234138885,-1.124780056,0.22091393,-0.197914868,0.773880318,False
9385,22/03/2020,1.6246730525032909,-0.8768834836763875,-0.7172248867469381,1.703812332,-0.401895286,-0.976262595,0.22091393,0.371309338,-0.63219869,False
9410,22/03/2020,-1.229590457680852,-0.8768834836763875,1.6448497516922846,-1.486819318,0.875686382,0.098304898,0.22091393,-0.466715169,0.158720752,False
9434,22/03/2020,-1.7910971548446175,-0.8768834836763875,-1.0825143041909044,-0.622986845,0.595747093,2.835685764,0.22091393,-0.197914868,0.158720752,False
9443,22/03/2020,-0.7455871373482393,2.015620872473984,1.2346013359717531,0.120330802,2.996069889,0.125893294,0.22091393,-0.73551547,-0.63219869,True
9459,22/03/2020,1.4939810561002154,-0.8768834836763875,-0.9185183664990724,0.635584515,0.004776464,0.360394552,0.22091393,-0.577397628,-0.104919062,False
9486,22/03/2020,0.8707115751062967,-0.8768834836763875,0.07706910501310418,0.584612678,-0.739223071,-0.354689546,0.22091393,0.608486036,-0.544318752,True
9517,22/03/2020,-1.5054462292813204,0.8486434169677605,-2.1776535374695234,-1.10456736,-1.399344619,-1.124780056,0.22091393,-0.197914868,-0.63219869,True
9566,22/03/2020,0.580083117177296,-0.8768834836763875,-0.5549337726277218,1.066193192,-1.048734505,0.525414085,0.22091393,-1.077624925,0.773880318,False
9696,22/03/2020,0.3340917285737742,0.4641390054472525,0.3504847793007123,0.120330802,1.223997788,-0.57215695,0.22091393,0.070885433,-0.544318752,False
9721,22/03/2020,0.30588932186042467,-0.8768834836763875,3.326087191830282,0.729938128,-0.122145048,0.588304992,0.22091393,-0.377115094,-0.544318752,False
9814,22/03/2020,-1.5389505677145958,-0.8768834836763875,-0.6564161461523198,-2.140283358,-1.068246714,-0.728733474,-4.526469779,-1.004315772,0.422360566,False
9820,22/03/2020,1.0656215425937074,-0.8768834836763875,-0.3893604115402841,-0.30577787,-1.057207106,-0.679227673,0.22091393,0.877286337,-0.280678938,False
9831,22/03/2020,1.3666288500281427,-0.8768834836763875,-1.1820660673057468,2.661846227,0.348158607,-0.700444432,0.22091393,-0.044314634,-0.544318752,False
9859,22/03/2020,1.0905294803088885,-0.8768834836763875,0.4979263131138425,1.383402168,-0.710187393,0.408303315,0.22091393,-0.520475229,-0.192799,False
9909,22/03/2020,0.610899483054998,0.4641390054472525,1.8001700518439467,1.56644262,0.568641979,0.325855629,0.22091393,-0.377115094,-0.368558876,False
9927,22/03/2020,0.4706566810574868,-0.8768834836763875,-0.4225662926164851,1.671300513,-0.140581897,-0.887152118,0.22091393,-0.044314634,-0.456438814,False
9954,22/03/2020,-0.6986347785884396,-0.8768834836763875,-0.4361120661249476,-0.179891239,-0.505002075,0.657429474,0.22091393,0.339685735,-0.63219869,False
9955,22/03/2020,1.0661886058953864,-0.8768834836763875,0.8839323335812224,0.530726622,0.393760127,0.131906172,0.22091393,-0.07844801,-0.63219869,False
9962,22/03/2020,-0.0799082409985605,0.7590158751541772,0.7026551115193718,-1.10456736,-0.813184648,0.56109392,0.22091393,1.952487542,0.334480628,False
9977,22/03/2020,-0.28164544916569423,-0.8768834836763875,2.029230768457165,1.637627315,0.787082902,0.280355225,0.22091393,-0.197914868,-0.63219869,False
